Zipcode,Income,Income per Capita,Population,Population White,Population Black,Population American Indian,Population Asian,Population Hawaiian,Population 2 or more Races,Population Hispanic,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Age,Median Male Age,Median Female Age
68378,58487.0,27723.0,670.0,664.0,0.0,0.0,0.0,0.0,6.0,8.0,181.0,4.0,51.0,98.0,19.0,0.0,2.0,46.4,46.2,46.6
68379,-666666666.0,29807.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,4.0,1.0,4.0,4.0,0.0,1.0,59.1,59.1,59.2
68380,42917.0,20638.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,11.0,8.0,2.0,2.0,0.0,40.3,31.3,40.6
68381,42750.0,20958.0,238.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,17.0,28.0,12.0,0.0,0.0,48.0,44.3,50.0
68382,62083.0,21718.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,43.0,40.5,44.8
68401,53750.0,25347.0,783.0,722.0,24.0,14.0,0.0,0.0,20.0,6.0,123.0,13.0,95.0,114.0,27.0,2.0,8.0,35.1,32.8,35.3
68402,90921.0,36825.0,1380.0,1374.0,0.0,1.0,0.0,0.0,5.0,7.0,239.0,22.0,186.0,170.0,50.0,3.0,0.0,40.9,41.5,40.3
68403,61429.0,27988.0,177.0,174.0,0.0,0.0,0.0,0.0,3.0,0.0,64.0,13.0,15.0,11.0,9.0,1.0,0.0,44.5,46.5,44.0
68404,88482.0,37303.0,880.0,867.0,0.0,0.0,0.0,13.0,0.0,0.0,178.0,0.0,107.0,162.0,47.0,29.0,0.0,45.1,44.3,45.9
68405,53860.0,25805.0,3532.0,3447.0,6.0,14.0,26.0,0.0,39.0,56.0,525.0,55.0,406.0,324.0,113.0,20.0,14.0,34.7,27.9,38.9
68406,34934.0,25935.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,10.0,124.0,12.0,44.0,43.0,9.0,3.0,0.0,49.5,37.7,55.4
68407,59808.0,30755.0,567.0,562.0,0.0,0.0,0.0,0.0,5.0,2.0,139.0,24.0,60.0,92.0,15.0,4.0,0.0,47.2,47.1,47.4
68409,73646.0,35935.0,778.0,739.0,0.0,15.0,8.0,0.0,7.0,37.0,166.0,12.0,82.0,116.0,26.0,16.0,2.0,45.1,37.8,47.0
68410,45278.0,24909.0,8657.0,8164.0,19.0,80.0,52.0,0.0,240.0,1054.0,2085.0,299.0,525.0,867.0,268.0,39.0,45.0,40.8,36.3,44.5
68413,68750.0,33387.0,606.0,575.0,0.0,0.0,0.0,0.0,28.0,9.0,141.0,19.0,53.0,66.0,3.0,0.0,9.0,48.2,47.2,49.4
68414,-666666666.0,44070.0,270.0,241.0,0.0,19.0,0.0,0.0,1.0,0.0,70.0,11.0,21.0,30.0,0.0,0.0,0.0,46.7,40.7,51.3
68415,58214.0,29102.0,722.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,24.0,81.0,84.0,16.0,9.0,1.0,44.5,45.4,43.0
68416,34375.0,22100.0,254.0,254.0,0.0,0.0,0.0,0.0,0.0,76.0,74.0,7.0,36.0,9.0,12.0,0.0,0.0,46.4,43.9,46.6
68417,55000.0,29969.0,284.0,283.0,0.0,0.0,0.0,0.0,1.0,5.0,94.0,13.0,34.0,26.0,14.0,0.0,0.0,50.5,50.2,50.7
68418,65515.0,26731.0,1298.0,1251.0,0.0,0.0,0.0,0.0,45.0,27.0,235.0,20.0,137.0,89.0,30.0,2.0,3.0,39.9,39.0,42.1
68419,64861.0,29227.0,262.0,260.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,5.0,23.0,22.0,16.0,4.0,0.0,39.5,43.5,36.5
68420,35238.0,21457.0,1380.0,1324.0,0.0,0.0,0.0,0.0,56.0,30.0,395.0,39.0,85.0,76.0,38.0,13.0,7.0,44.7,43.7,46.5
68421,56354.0,20590.0,1198.0,1066.0,66.0,1.0,0.0,2.0,49.0,113.0,96.0,23.0,25.0,77.0,45.0,0.0,26.0,22.8,23.7,20.3
68422,61042.0,34704.0,476.0,464.0,0.0,5.0,0.0,0.0,3.0,4.0,126.0,5.0,65.0,53.0,12.0,0.0,0.0,46.0,43.7,47.8
68423,73871.0,26967.0,1035.0,1033.0,2.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,135.0,171.0,26.0,3.0,7.0,37.2,39.3,36.4
68424,48846.0,29070.0,749.0,693.0,0.0,2.0,0.0,0.0,45.0,51.0,214.0,23.0,69.0,78.0,14.0,0.0,0.0,45.8,43.5,46.4
68428,83625.0,34124.0,1178.0,1178.0,0.0,0.0,0.0,0.0,0.0,7.0,189.0,10.0,126.0,185.0,71.0,10.0,15.0,42.2,41.7,44.2
68430,95583.0,39865.0,1569.0,1507.0,3.0,0.0,12.0,0.0,47.0,0.0,134.0,1.0,204.0,266.0,147.0,10.0,40.0,39.4,38.8,40.3
68431,54219.0,30343.0,294.0,232.0,2.0,34.0,2.0,0.0,24.0,0.0,81.0,12.0,21.0,5.0,13.0,0.0,7.0,52.0,49.7,53.5
68433,24688.0,20712.0,185.0,177.0,0.0,5.0,0.0,0.0,3.0,0.0,25.0,6.0,15.0,5.0,10.0,0.0,0.0,52.7,52.6,55.1
68434,63138.0,27536.0,8397.0,8008.0,56.0,0.0,76.0,0.0,141.0,191.0,1258.0,227.0,750.0,1014.0,379.0,111.0,144.0,36.3,34.3,37.6
68436,64583.0,35015.0,540.0,532.0,6.0,0.0,0.0,0.0,0.0,16.0,99.0,19.0,72.0,66.0,14.0,7.0,1.0,52.9,52.7,53.2
68437,45714.0,28878.0,266.0,265.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,9.0,11.0,29.0,12.0,0.0,0.0,42.7,41.8,46.2
68438,77083.0,30738.0,131.0,128.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,3.0,10.0,8.0,6.0,0.0,0.0,34.1,31.5,36.3
68439,53170.0,24396.0,499.0,477.0,0.0,0.0,0.0,0.0,22.0,3.0,124.0,16.0,42.0,33.0,14.0,2.0,0.0,40.8,34.5,45.1
68440,31250.0,22323.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,6.0,9.0,9.0,0.0,0.0,2.0,55.1,50.8,58.8
68441,63750.0,30912.0,199.0,197.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0,1.0,11.0,21.0,3.0,0.0,0.0,46.6,52.1,46.0
68442,48750.0,32206.0,359.0,357.0,0.0,1.0,0.0,0.0,1.0,1.0,81.0,2.0,9.0,69.0,18.0,0.0,0.0,56.8,55.5,56.8
68443,52813.0,28902.0,968.0,962.0,1.0,2.0,0.0,0.0,1.0,13.0,266.0,12.0,113.0,85.0,38.0,2.0,4.0,50.2,45.5,52.9
68444,93125.0,29742.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,16.0,8.0,0.0,0.0,0.0,52.9,52.5,53.1
68445,42083.0,28342.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.0,13.0,9.0,0.0,0.0,0.0,44.0,49.5,39.5
68446,56395.0,29602.0,2828.0,2792.0,1.0,0.0,0.0,0.0,35.0,0.0,551.0,73.0,290.0,336.0,103.0,5.0,0.0,41.3,41.2,41.4
68447,32292.0,27556.0,489.0,486.0,0.0,0.0,0.0,0.0,3.0,4.0,147.0,14.0,28.0,50.0,4.0,3.0,0.0,48.2,46.1,49.0
68448,56667.0,25956.0,483.0,481.0,0.0,2.0,0.0,0.0,0.0,20.0,112.0,20.0,35.0,57.0,7.0,3.0,1.0,45.8,51.6,41.6
68450,44565.0,18081.0,3179.0,2531.0,315.0,67.0,56.0,0.0,59.0,490.0,599.0,396.0,189.0,242.0,50.0,8.0,20.0,40.6,38.0,48.1
68452,50417.0,24172.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,13.0,8.0,0.0,0.0,0.0,46.4,41.8,54.5
68453,59821.0,34379.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,46.0,18.0,5.0,0.0,0.0,51.3,54.3,48.9
68454,63194.0,30365.0,503.0,498.0,1.0,0.0,0.0,0.0,3.0,7.0,133.0,8.0,90.0,42.0,7.0,0.0,0.0,47.4,46.0,47.5
68455,60278.0,36558.0,543.0,519.0,0.0,6.0,15.0,0.0,0.0,25.0,153.0,38.0,32.0,72.0,24.0,0.0,8.0,54.5,53.7,56.9
68456,70313.0,37751.0,1114.0,1077.0,9.0,3.0,1.0,0.0,13.0,24.0,225.0,18.0,79.0,144.0,59.0,6.0,6.0,43.5,41.1,45.5
68457,61875.0,28571.0,251.0,242.0,0.0,0.0,0.0,0.0,9.0,1.0,85.0,5.0,7.0,21.0,1.0,7.0,0.0,51.6,52.5,49.8
68458,64500.0,26087.0,166.0,159.0,0.0,0.0,0.0,0.0,7.0,0.0,29.0,7.0,20.0,10.0,0.0,0.0,0.0,42.2,40.2,42.9
68460,63333.0,32752.0,795.0,772.0,0.0,0.0,2.0,0.0,21.0,20.0,217.0,26.0,82.0,75.0,46.0,2.0,28.0,52.0,49.2,53.7
68461,-666666666.0,61683.0,607.0,586.0,0.0,0.0,21.0,0.0,0.0,0.0,75.0,21.0,16.0,77.0,21.0,43.0,14.0,45.7,45.7,45.6
68462,86586.0,34387.0,4457.0,4423.0,9.0,5.0,0.0,0.0,20.0,116.0,518.0,38.0,398.0,639.0,291.0,16.0,3.0,34.2,33.7,34.8
68463,54813.0,26741.0,1434.0,1416.0,2.0,9.0,0.0,0.0,7.0,7.0,299.0,28.0,161.0,116.0,47.0,10.0,3.0,41.7,35.0,44.0
68464,58750.0,26984.0,510.0,490.0,2.0,0.0,14.0,0.0,4.0,15.0,147.0,15.0,52.0,50.0,5.0,8.0,0.0,47.5,51.9,44.9
68465,52969.0,24792.0,2199.0,2176.0,8.0,0.0,0.0,0.0,15.0,158.0,449.0,64.0,219.0,172.0,48.0,8.0,3.0,43.2,43.0,43.8
68466,40000.0,22339.0,1778.0,1671.0,6.0,6.0,0.0,0.0,95.0,10.0,418.0,156.0,115.0,99.0,35.0,3.0,0.0,50.6,48.9,53.1
68467,52242.0,27170.0,9311.0,8838.0,68.0,43.0,18.0,0.0,258.0,508.0,1585.0,159.0,610.0,1377.0,398.0,113.0,57.0,38.8,36.0,42.0
68502,44786.0,28151.0,26402.0,21666.0,1850.0,533.0,1006.0,0.0,646.0,2875.0,2904.0,930.0,1476.0,4012.0,1767.0,448.0,720.0,34.7,35.2,34.2
68503,32178.0,17440.0,15804.0,10338.0,2005.0,190.0,2102.0,6.0,798.0,1751.0,1618.0,360.0,944.0,1420.0,867.0,67.0,305.0,25.9,25.0,26.7
68504,36160.0,20215.0,17347.0,14235.0,1283.0,62.0,839.0,0.0,771.0,1104.0,2174.0,590.0,1020.0,1622.0,527.0,40.0,204.0,28.1,27.7,28.5
68505,51922.0,25345.0,17009.0,15552.0,294.0,45.0,504.0,11.0,580.0,403.0,2232.0,436.0,1586.0,2259.0,623.0,142.0,182.0,32.7,31.0,34.6
68506,53136.0,30967.0,28772.0,26570.0,381.0,106.0,499.0,117.0,861.0,1157.0,2907.0,562.0,1791.0,5653.0,2096.0,702.0,631.0,39.3,37.3,41.6
68507,52613.0,27789.0,13909.0,12760.0,157.0,89.0,200.0,0.0,450.0,758.0,2247.0,434.0,1481.0,1818.0,686.0,53.0,75.0,39.9,38.8,42.1
68508,18604.0,12241.0,15274.0,12352.0,933.0,107.0,1088.0,0.0,434.0,1377.0,739.0,295.0,433.0,840.0,521.0,103.0,151.0,21.3,22.0,20.6
68510,46146.0,26998.0,21710.0,18707.0,824.0,275.0,804.0,64.0,698.0,1365.0,3277.0,570.0,1382.0,3588.0,1187.0,237.0,346.0,35.7,35.2,36.1
68512,70750.0,38384.0,12944.0,11467.0,278.0,47.0,607.0,0.0,461.0,456.0,1181.0,118.0,1092.0,2549.0,820.0,319.0,237.0,36.4,36.0,36.6
68514,-666666666.0,57068.0,122.0,68.0,0.0,36.0,0.0,0.0,18.0,0.0,13.0,0.0,0.0,42.0,0.0,0.0,0.0,49.3,39.4,-666666666.0
68516,78174.0,38310.0,40332.0,37872.0,531.0,0.0,917.0,0.0,765.0,1799.0,3848.0,534.0,2749.0,8782.0,3186.0,867.0,818.0,39.0,36.7,42.2
68517,127692.0,32975.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,124.0,84.0,0.0,0.0,41.2,20.3,42.4
68520,113295.0,65842.0,1328.0,1308.0,20.0,0.0,0.0,0.0,0.0,5.0,106.0,50.0,93.0,376.0,143.0,102.0,21.0,57.5,59.3,56.6
68521,51882.0,24959.0,34464.0,28157.0,1479.0,190.0,2343.0,0.0,1175.0,3854.0,4406.0,712.0,2489.0,4164.0,1027.0,230.0,184.0,29.6,28.9,30.3
68522,64590.0,24653.0,13299.0,10906.0,1010.0,67.0,860.0,0.0,325.0,1025.0,1877.0,576.0,1113.0,1400.0,464.0,54.0,88.0,31.6,32.7,30.5
68523,97042.0,46620.0,1383.0,1312.0,0.0,0.0,7.0,0.0,64.0,76.0,146.0,21.0,121.0,237.0,51.0,72.0,63.0,43.9,44.6,43.5
68524,59414.0,22567.0,6195.0,5407.0,437.0,41.0,31.0,17.0,262.0,597.0,714.0,160.0,534.0,558.0,139.0,42.0,49.0,29.5,26.0,31.8
68526,112974.0,46985.0,6115.0,5693.0,113.0,10.0,191.0,0.0,74.0,55.0,373.0,26.0,324.0,1373.0,589.0,167.0,195.0,37.6,37.2,37.7
68527,136917.0,61978.0,945.0,931.0,0.0,14.0,0.0,0.0,0.0,0.0,166.0,0.0,74.0,113.0,68.0,26.0,57.0,45.8,47.7,45.2
68528,53873.0,23046.0,6758.0,5742.0,260.0,52.0,230.0,0.0,283.0,721.0,624.0,199.0,539.0,685.0,181.0,57.0,39.0,26.1,25.0,26.9
68531,70817.0,52441.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,61.8,61.7,-666666666.0
68532,88625.0,29008.0,807.0,791.0,11.0,0.0,5.0,0.0,0.0,11.0,25.0,0.0,82.0,127.0,31.0,12.0,24.0,37.1,27.3,45.3
68601,58314.0,27415.0,28179.0,26920.0,87.0,42.0,167.0,0.0,409.0,5467.0,4819.0,532.0,2164.0,2921.0,973.0,269.0,156.0,38.2,36.3,39.3
68620,51888.0,29808.0,2782.0,2762.0,0.0,3.0,0.0,1.0,15.0,47.0,728.0,15.0,249.0,276.0,109.0,11.0,23.0,43.8,43.8,43.8
68621,59750.0,24561.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,28.0,165.0,56.0,0.0,0.0,0.0,45.9,46.0,45.8
68622,51042.0,29394.0,316.0,314.0,0.0,0.0,0.0,0.0,2.0,0.0,83.0,4.0,21.0,33.0,14.0,0.0,0.0,46.8,39.8,55.5
68623,24853.0,34883.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,32.0,79.0,38.0,3.0,22.0,0.0,0.0,0.0,53.5,53.7,53.3
68624,57941.0,26905.0,958.0,922.0,0.0,0.0,17.0,0.0,2.0,24.0,208.0,41.0,79.0,53.0,14.0,0.0,0.0,49.2,46.6,51.3
68626,58194.0,28569.0,615.0,605.0,0.0,0.0,0.0,0.0,6.0,2.0,133.0,22.0,97.0,52.0,17.0,3.0,0.0,43.8,46.8,43.2
68627,53833.0,25558.0,709.0,680.0,18.0,0.0,0.0,0.0,11.0,13.0,148.0,20.0,77.0,32.0,7.0,0.0,0.0,47.9,47.4,50.4
68628,50313.0,33113.0,838.0,833.0,0.0,5.0,0.0,0.0,0.0,22.0,195.0,20.0,56.0,70.0,19.0,2.0,2.0,48.5,42.8,50.6
68629,49444.0,27853.0,1381.0,1345.0,9.0,0.0,3.0,16.0,8.0,14.0,375.0,30.0,159.0,98.0,36.0,0.0,2.0,46.3,49.7,44.2
68631,41875.0,21360.0,424.0,384.0,0.0,0.0,4.0,0.0,36.0,46.0,121.0,3.0,36.0,25.0,1.0,0.0,0.0,45.5,50.7,37.6
68632,47336.0,27653.0,4061.0,3931.0,46.0,7.0,11.0,0.0,15.0,186.0,922.0,116.0,275.0,409.0,107.0,28.0,7.0,40.1,35.0,43.5
68633,49511.0,24084.0,1259.0,1250.0,7.0,0.0,2.0,0.0,0.0,28.0,334.0,38.0,151.0,57.0,18.0,0.0,0.0,47.2,47.7,45.1
68634,63125.0,28499.0,484.0,467.0,5.0,0.0,0.0,0.0,12.0,10.0,165.0,13.0,44.0,16.0,6.0,0.0,0.0,44.4,41.3,49.1
68635,47083.0,26208.0,434.0,418.0,7.0,0.0,0.0,0.0,0.0,14.0,115.0,12.0,49.0,33.0,8.0,0.0,2.0,47.3,47.2,48.5
68636,52228.0,28197.0,1221.0,1191.0,0.0,16.0,14.0,0.0,0.0,10.0,237.0,15.0,140.0,139.0,47.0,5.0,0.0,51.0,50.8,52.0
68637,41964.0,29506.0,339.0,338.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0,7.0,27.0,28.0,8.0,3.0,0.0,51.6,52.3,50.6
68638,39231.0,23960.0,1824.0,1813.0,3.0,8.0,0.0,0.0,0.0,8.0,417.0,26.0,127.0,147.0,68.0,17.0,5.0,43.2,42.8,43.4
68640,53542.0,26176.0,1484.0,1481.0,0.0,0.0,1.0,2.0,0.0,48.0,324.0,21.0,139.0,106.0,57.0,12.0,3.0,43.5,41.7,46.2
68641,61563.0,34661.0,1058.0,1014.0,4.0,5.0,0.0,2.0,12.0,48.0,267.0,18.0,101.0,115.0,35.0,20.0,0.0,46.0,48.0,45.3
68642,58700.0,26019.0,1867.0,1856.0,1.0,0.0,0.0,0.0,8.0,0.0,441.0,44.0,171.0,141.0,27.0,0.0,0.0,36.8,36.7,36.9
68643,65833.0,33146.0,1116.0,1089.0,0.0,0.0,5.0,0.0,22.0,0.0,280.0,18.0,141.0,131.0,33.0,1.0,0.0,39.1,40.7,35.8
68644,64125.0,23493.0,811.0,809.0,0.0,0.0,0.0,0.0,0.0,2.0,219.0,17.0,83.0,57.0,9.0,2.0,0.0,43.4,37.8,47.0
68647,57132.0,27359.0,654.0,631.0,0.0,0.0,23.0,0.0,0.0,4.0,157.0,20.0,47.0,24.0,5.0,0.0,15.0,46.0,42.8,46.6
68648,76250.0,30033.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,44.0,9.0,45.0,0.0,0.0,45.8,48.9,40.7
68649,65000.0,31165.0,2020.0,2008.0,0.0,0.0,0.0,0.0,12.0,0.0,468.0,39.0,158.0,159.0,69.0,14.0,5.0,40.5,39.7,40.8
68651,57903.0,31454.0,1415.0,1341.0,0.0,17.0,11.0,0.0,14.0,0.0,302.0,38.0,181.0,151.0,38.0,6.0,6.0,42.7,41.6,43.5
68652,59500.0,32867.0,616.0,599.0,5.0,0.0,1.0,0.0,11.0,0.0,184.0,0.0,77.0,64.0,10.0,0.0,3.0,52.5,49.3,57.6
68653,56719.0,22896.0,780.0,768.0,0.0,0.0,4.0,0.0,8.0,1.0,128.0,8.0,47.0,50.0,12.0,0.0,0.0,31.5,34.8,30.3
68654,52386.0,31159.0,495.0,488.0,4.0,0.0,0.0,0.0,3.0,38.0,150.0,3.0,32.0,39.0,14.0,1.0,3.0,50.1,50.6,48.2
68655,70000.0,29785.0,163.0,159.0,0.0,0.0,0.0,0.0,2.0,4.0,47.0,7.0,16.0,16.0,0.0,0.0,0.0,38.8,37.8,38.9
68658,59091.0,30845.0,724.0,694.0,0.0,22.0,8.0,0.0,0.0,0.0,169.0,20.0,61.0,56.0,22.0,0.0,1.0,46.9,49.3,45.0
68659,47188.0,27380.0,102.0,98.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,11.0,10.0,1.0,1.0,0.0,0.0,55.0,53.5,55.8
68660,46205.0,23704.0,1173.0,1156.0,6.0,0.0,3.0,6.0,0.0,30.0,304.0,13.0,104.0,58.0,36.0,7.0,2.0,44.1,45.0,41.3
68661,51061.0,19912.0,7207.0,6226.0,268.0,88.0,6.0,0.0,217.0,4529.0,1020.0,150.0,162.0,299.0,93.0,61.0,31.0,31.8,31.7,32.0
68662,57059.0,30591.0,1242.0,1206.0,0.0,10.0,4.0,0.0,22.0,123.0,241.0,9.0,140.0,96.0,51.0,11.0,0.0,47.7,47.6,47.8
68663,39500.0,18736.0,775.0,766.0,0.0,0.0,0.0,0.0,9.0,48.0,203.0,11.0,59.0,26.0,23.0,0.0,0.0,37.6,36.0,37.8
68664,41406.0,26391.0,353.0,340.0,4.0,0.0,0.0,0.0,0.0,38.0,68.0,13.0,22.0,17.0,1.0,2.0,0.0,43.5,45.7,39.5
68665,55294.0,27876.0,971.0,952.0,5.0,0.0,4.0,0.0,0.0,36.0,227.0,8.0,106.0,100.0,29.0,4.0,3.0,41.5,41.8,38.8
68666,60500.0,31107.0,1557.0,1526.0,8.0,20.0,0.0,0.0,3.0,64.0,293.0,27.0,107.0,204.0,72.0,7.0,2.0,43.5,41.5,46.3
68667,87639.0,36075.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,1.0,4.0,11.0,0.0,0.0,0.0,70.3,75.0,70.2
68669,50385.0,27053.0,431.0,424.0,0.0,1.0,6.0,0.0,0.0,3.0,105.0,25.0,36.0,42.0,7.0,7.0,1.0,45.5,45.3,45.6
68701,48382.0,25218.0,30370.0,27827.0,448.0,529.0,303.0,0.0,575.0,3738.0,5155.0,805.0,3308.0,2834.0,822.0,262.0,80.0,36.1,34.8,37.3
68710,58875.0,25812.0,823.0,806.0,1.0,0.0,0.0,7.0,9.0,4.0,161.0,13.0,57.0,53.0,26.0,0.0,0.0,38.3,38.2,39.4
68711,-666666666.0,25724.0,294.0,268.0,0.0,0.0,17.0,0.0,9.0,0.0,59.0,0.0,22.0,31.0,0.0,0.0,0.0,51.5,50.5,51.5
68713,47461.0,25051.0,2230.0,2210.0,4.0,11.0,4.0,0.0,1.0,41.0,532.0,48.0,183.0,289.0,61.0,17.0,4.0,42.5,42.8,41.3
68714,50257.0,31192.0,1212.0,1174.0,4.0,0.0,3.0,0.0,17.0,10.0,348.0,35.0,79.0,125.0,21.0,4.0,2.0,51.6,49.1,53.4
68715,71563.0,28561.0,1559.0,1543.0,7.0,0.0,0.0,0.0,9.0,48.0,216.0,8.0,192.0,191.0,63.0,4.0,11.0,39.0,37.9,42.1
68716,48333.0,27360.0,943.0,880.0,3.0,8.0,11.0,0.0,34.0,30.0,277.0,12.0,77.0,103.0,49.0,17.0,0.0,56.2,51.3,60.3
68717,61023.0,30115.0,221.0,218.0,0.0,0.0,1.0,0.0,2.0,0.0,76.0,5.0,22.0,14.0,4.0,0.0,0.0,49.3,51.3,44.8
68718,41582.0,28352.0,1678.0,1595.0,5.0,34.0,0.0,0.0,22.0,54.0,417.0,58.0,146.0,159.0,27.0,9.0,2.0,51.2,49.2,54.5
68719,46458.0,37612.0,117.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,4.0,11.0,9.0,2.0,0.0,0.0,56.7,58.3,56.3
68720,65909.0,41638.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,3.0,26.0,40.0,4.0,1.0,0.0,52.0,51.5,52.1
68722,53333.0,23968.0,563.0,546.0,0.0,6.0,0.0,0.0,8.0,3.0,165.0,11.0,46.0,60.0,2.0,0.0,0.0,50.0,49.8,50.3
68723,58958.0,28512.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,6.0,146.0,7.0,60.0,21.0,13.0,1.0,0.0,47.2,46.9,47.3
68724,34375.0,17064.0,99.0,88.0,4.0,3.0,0.0,0.0,4.0,0.0,36.0,3.0,7.0,5.0,6.0,0.0,0.0,49.8,47.5,54.7
68725,43393.0,28110.0,446.0,440.0,0.0,0.0,0.0,0.0,6.0,0.0,121.0,9.0,28.0,37.0,9.0,5.0,0.0,56.9,55.8,59.2
68726,40880.0,20564.0,746.0,737.0,0.0,0.0,0.0,0.0,0.0,25.0,184.0,10.0,59.0,46.0,17.0,0.0,0.0,45.7,45.5,46.1
68727,61875.0,32623.0,860.0,844.0,0.0,0.0,0.0,0.0,10.0,13.0,200.0,13.0,83.0,76.0,29.0,0.0,2.0,50.8,50.1,51.9
68728,56250.0,25365.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,10.0,42.0,10.0,0.0,4.0,53.4,51.4,54.3
68729,53611.0,29221.0,1939.0,1908.0,6.0,0.0,0.0,0.0,25.0,8.0,396.0,14.0,186.0,221.0,69.0,12.0,6.0,43.2,39.4,45.1
68730,58750.0,28880.0,1800.0,1760.0,0.0,24.0,0.0,0.0,6.0,10.0,429.0,48.0,178.0,161.0,66.0,14.0,0.0,46.4,46.6,45.9
68731,59617.0,26092.0,2829.0,2346.0,26.0,7.0,77.0,0.0,109.0,682.0,576.0,156.0,118.0,194.0,49.0,5.0,2.0,34.4,33.4,36.3
68732,30625.0,25619.0,139.0,137.0,0.0,2.0,0.0,0.0,0.0,2.0,49.0,6.0,3.0,11.0,3.0,1.0,0.0,60.4,53.8,61.8
68733,53958.0,28889.0,1532.0,1436.0,0.0,28.0,0.0,0.0,40.0,71.0,334.0,33.0,83.0,111.0,43.0,6.0,7.0,39.5,39.6,39.5
68734,72679.0,27471.0,92.0,69.0,0.0,0.0,9.0,0.0,9.0,13.0,14.0,1.0,12.0,12.0,9.0,2.0,0.0,41.8,56.5,39.4
68735,46875.0,22700.0,806.0,764.0,0.0,0.0,3.0,0.0,24.0,38.0,198.0,9.0,90.0,48.0,38.0,1.0,2.0,42.2,42.0,42.4
68736,58750.0,30387.0,617.0,616.0,0.0,0.0,0.0,0.0,0.0,38.0,161.0,7.0,65.0,56.0,4.0,0.0,0.0,41.5,51.3,38.0
68739,56510.0,30108.0,2983.0,2960.0,1.0,8.0,3.0,0.0,11.0,34.0,661.0,51.0,335.0,222.0,83.0,16.0,9.0,43.4,40.5,46.6
68740,74844.0,26275.0,944.0,925.0,0.0,15.0,4.0,0.0,0.0,0.0,149.0,16.0,81.0,78.0,9.0,0.0,0.0,37.2,26.9,38.8
68741,68750.0,29810.0,726.0,634.0,2.0,19.0,0.0,0.0,12.0,69.0,203.0,34.0,48.0,41.0,34.0,5.0,0.0,48.6,44.8,52.6
68742,32500.0,23088.0,112.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,11.0,1.0,7.0,0.0,0.0,56.8,54.5,61.5
68743,81094.0,33805.0,739.0,657.0,6.0,0.0,0.0,0.0,66.0,32.0,170.0,7.0,47.0,69.0,14.0,0.0,9.0,46.5,41.8,47.0
68745,51989.0,27732.0,1648.0,1632.0,2.0,3.0,0.0,0.0,11.0,20.0,296.0,6.0,131.0,231.0,45.0,24.0,13.0,37.3,34.5,38.5
68746,35536.0,21679.0,382.0,368.0,5.0,7.0,0.0,0.0,2.0,0.0,83.0,6.0,59.0,41.0,3.0,2.0,0.0,45.2,46.7,43.5
68747,70417.0,23322.0,179.0,175.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,15.0,27.0,3.0,0.0,0.0,35.2,34.9,35.5
68748,51192.0,22216.0,3273.0,2989.0,14.0,6.0,0.0,0.0,13.0,1381.0,519.0,49.0,242.0,226.0,64.0,9.0,3.0,40.5,41.1,38.9
68749,38438.0,22756.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,58.8,48.9
