ZIP,latgym,longym,Gym,Address,UserRating
33152.0,25.7863951,-80.3387312,I Am CrossFit Miami,"1401 Northwest 88th Avenue, Doral",25
33152.0,25.7972244,-80.31394960000002,MMA MASTERS,"7245 Northwest 25th Street, Miami",55
33152.0,25.8131017,-80.32017909999999,Power Tumble Gymnastics,"4275 Northwest 77th Avenue, Miami",16
33152.0,25.8149963,-80.3141726,United Rock Nation All Stars,"7200 Northwest 46th Street, Miami",8
33152.0,25.796209,-80.337273,United Martial Arts School,"2272 Northwest 87th Avenue, Doral",45
33152.0,25.7766031,-80.31356339999999,The Lab (mia Fitness Team),"7280 Northwest 7th Street, Miami",1
33152.0,25.7931659,-80.3348345,Elite Gymnastics Academy EGA,"8501 Northwest 17th Street #127, Doral",66
33152.0,25.80003589999999,-80.32639549999999,My Gym Doral,"2878 Northwest 79th Avenue, Doral",34
33152.0,na,na,Aquavee,"6901 Northwest 46th Street, Miami",na
33152.0,25.7953416,-80.31903849999999,CrossFit 826,"7500 Northwest 25th Street, Miami",1
33152.0,25.7960329,-80.319469,Fit Back Gym,"7500 Northwest 25th Street #104, Miami",4
33152.0,25.7951676,-80.3303474,Doral Fitness Health & Nutri,"2280 Northwest 82nd Avenue, Doral",10
33152.0,25.7945012,-80.33053989999999,Doral Fitness,"2280 Northwest 82nd Avenue, Doral",10
33152.0,25.7831693,-80.32671239999999,Fight Club,"8181 Northwest 12th Street, Doral",325
33152.0,25.7929234,-80.33205920000002,Eternal,"2019 Northwest 84th Avenue, Doral",5
33152.0,25.8051437,-80.3266283,Physical7 Athletic Center,Doral,20
33152.0,na,na,EGA,"2153 Northwest 86th Avenue, Doral",na
33152.0,25.7931335,-80.3348388,Elite Gymnastics Academy,"8501 Northwest 17th Street suite 127, Doral",7
33152.0,25.77687329999999,-80.3142245,DLAB Team,"7290 Northwest 7th Street Unit #105, Miami",2
33152.0,25.776873,-80.314225,Elite Gym Equipment International,"7290 Northwest 7th Street Suite 104, Miami",2
33152.0,25.7985668,-80.337904,Onyx Signature Gym,"2600 Northwest 87th Avenue #25, Doral",15
33152.0,25.786381,-80.338307,Stardust Fitness,"1401 Northwest 88th Avenue 2nd floor, Doral",44
33152.0,na,na,Almanova Center,"8181 Northwest 36th Street, 8-E, Doral",na
33152.0,25.7703389,-80.31383,"FitClub Miami Aylin & Jorge ( Zumba , Bootcamp , Steps , Exercise )","7289 West Flagler Street Suite B, Miami",6
33152.0,na,na,Wellness Lab,"1915 Northwest 82nd Avenue, Doral",na
33152.0,25.8050268,-80.31256139999999,Infinity Sports Performance,"3399 Northwest 72nd Avenue #102, Miami",1
33152.0,na,na,L fitness,"West Flagler Street, Miami",na
33152.0,25.8072026,-80.3300627,Legacy Fit Doral,"3470 Northwest 82nd Avenue suite 109, Doral",20
33152.0,25.8024135,-80.33779059999999,Parque,"3000-3046 Northwest 87th Avenue, Doral",3
33152.0,na,na,"MegaJump Doral Trampoline Park, 8901 NW 20th St, Doral, FL 33172","8901 Northwest 20th Street, Doral",na
33152.0,25.7725823,-80.3261035,Bodycut Fitness Center,"7963 Northwest 2nd Street, Miami",26
33152.0,na,na,Carlos G Arboleya,Miami,na
33152.0,na,na,Centro de salud y prosperidad,"9000 Northwest 25th Street, Miami",na
33152.0,na,na,American Devanand Yoga Center Inc,"6870 West Flagler Street, Miami",na
33152.0,na,na,row club,"6201 Tamiami Canal Road, Miami",na
33151.0,25.827279,-80.187372,RYPT Gym,"5580 Northeast 4th Court, Miami",53
33151.0,25.825297,-80.20226,KO ZONE,"301 Northwest 54th Street, Miami",83
33151.0,25.822722,-80.1874431,Agni Miami,"5084 Biscayne Boulevard #101, Miami",32
33151.0,na,na,Miami Yoga Ganapati Rios,"585 Northeast 66th Street Suite 2, Miami",na
33151.0,25.832881,-80.188974,The Oasis at Magic City Innovation District,"363 Northeast 61st Street, Miami",6
33151.0,25.8189725,-80.191767,Bagua Center,"4736 Northeast 2nd Avenue, Miami",61
33151.0,na,na,Rock Star Healing Center,"6900 Biscayne Boulevard, Miami",na
33151.0,25.8279594,-80.2084272,Bobby's Gym,"5708 Northwest 7th Avenue, Miami",14
33151.0,25.8422266,-80.2000101,Heroically Fit Private Gym,"7298 Northwest 1st Court, Miami",2
33151.0,25.8404491,-80.1964216,SolBox Fitness Club,"7101 North Miami Avenue, Miami",36
33151.0,25.8228969,-80.18939069999999,Miami Yoga Shala Inc.,"350 Northeast 51st Street, Miami",2
33151.0,25.834036,-80.192587,Inhale Miami,"6310 Northeast 2nd Avenue, Miami",95
33151.0,25.82322899999999,-80.195032,URENERGY YOGA,"32 Northeast 52nd Street, Miami",2
33151.0,25.8213273,-80.2256089,Herbal Life,"1760-1762 Northwest 51st Street, Miami",5
33151.0,25.830526,-80.188232,CrossFit 305 of Miami,"5940 Northeast 4th Avenue, Miami",18
33151.0,25.82590699999999,-80.187483,The Pilates Place Studios,"5400 Federal Highway #4A, Miami",3
33151.0,25.8133541,-80.1953625,Oasis Yoga & Fitness Studios,"North Miami Avenue, Miami",1
33151.0,25.822568,-80.18753199999999,B-Fit Biscayne,"5080 Biscayne Blvd, Suite 1-B, Miami",46
33151.0,25.8223195,-80.1874565,Polestar Pilates Biscayne,"5050 Biscayne Boulevard #201, Miami",38
33151.0,25.8494669,-80.19266449999999,Santuario Miami Yoga,"8053 Northeast 2nd Avenue, Miami",21
33151.0,na,na,Birgit Hefler,"4500 Biscayne Boulevard #202, Miami",na
33151.0,25.8119387,-80.19381349999999,Orangetheory Fitness,"89 Northeast 38th Street, Miami",30
33151.0,25.8120094,-80.1936266,Ahana Yoga,"3806 Northeast 1st Avenue, Miami",19
33151.0,na,na,Raw Yoga,"8325 Northeast 2nd Avenue Unit 206, Miami",na
33151.0,na,na,Renegade Fitness,"157 Northwest 88th Street, El Portal",na
33151.0,25.812368,-80.190973,DBC Fitness,"3841 Northeast 2nd Avenue #103, Miami",10
33151.0,na,na,HuarcanShark,"301 Northwest 54th Street, Miami",na
33151.0,25.8260607,-80.2248292,War Room Fitness LLC,"5552 Northwest 17th Avenue, Miami",1
33151.0,na,na,Yasmin Y Gonzalez,"499 Northwest 79th Street, Miami",na
33151.0,na,na,Earth Air Yoga,"7630 Northeast 1st Avenue, Miami",na
33151.0,na,na,Trux Gym,"282 Northeast 71st Street, Miami",na
33151.0,25.8338749,-80.18846549999999,Element Aqua || Aquatic Fitness Studio,"6106, 6200 Northeast 4th Court, Miami",8
33151.0,na,na,The Aqua Project,"6200 Northeast 4th Court, Miami",na
33151.0,na,na,Trening,"7245 Northeast 4th Avenue, Miami",na
33151.0,25.841833,-80.18902,Ironflower Fitness,"7205 Northeast 4th Avenue, Miami",15
33151.0,25.8425764,-80.18935239999999,Focused Movement Academy,"7269 Northeast 4th Avenue, Miami",25
33151.0,na,na,Sculpt Private Training Gym,"350 Northeast 75th Street unit 101, Miami",na
33151.0,25.8131647,-80.2249506,Showtime Boxing Gym,"4110 Northwest 17th Avenue, Miami",1
33151.0,25.8083823,-80.2076027,Kenergy Pilates,"3416 Northwest 7th Avenue, Miami",2
33151.0,na,na,Wellness Center,"150 Northwest 36th Street, Miami",na
33151.0,25.814306,-80.190831,AVIVA PILATES,"4141 Northeast 2nd Avenue Suite 203A, Miami",9
33151.0,25.8121373,-80.1935786,Rise Nation Miami,"3814 Northeast 1st Avenue, Miami",68
33151.0,25.8517644,-80.1926064,Grassroots Wellness,"8325 Northeast 2nd Avenue, Miami",12
33151.0,25.8447964,-80.1843427,F45 Training Upper Eastside,"7549 Biscayne Boulevard, Miami",3
33150.0,25.825297,-80.20226,KO ZONE,"301 Northwest 54th Street, Miami",83
33150.0,25.8632447,-80.19276959999999,Primal Fit 360 Personal Training,"9531 Northeast 2nd Avenue, Miami Shores",148
33150.0,25.84926339999999,-80.1844275,Live Free Crossfit,"8033 Biscayne Boulevard, Miami",93
33150.0,na,na,Miami Yoga Ganapati Rios,"585 Northeast 66th Street Suite 2, Miami",na
33150.0,na,na,Rock Star Healing Center,"6900 Biscayne Boulevard, Miami",na
33150.0,25.832881,-80.188974,The Oasis at Magic City Innovation District,"363 Northeast 61st Street, Miami",6
33150.0,25.8422266,-80.2000101,Heroically Fit Private Gym,"7298 Northwest 1st Court, Miami",2
33150.0,na,na,Renegade Fitness,"157 Northwest 88th Street, El Portal",na
33150.0,25.8404491,-80.1964216,SolBox Fitness Club,"7101 North Miami Avenue, Miami",36
33150.0,25.8494669,-80.19266449999999,Santuario Miami Yoga,"8053 Northeast 2nd Avenue, Miami",21
33150.0,na,na,Raw Yoga,"8325 Northeast 2nd Avenue Unit 206, Miami",na
33150.0,25.8639095,-80.18995799999999,Impack Total Fitness Inc,"383 Northeast 96th Street, Miami Shores",1
33150.0,25.8632876,-80.1931999,305 Yoga,"9537 Northeast 2nd Avenue, Miami Shores",12
33150.0,25.84852579999999,-80.18575700000001,Youfit Health Clubs,"553 Northeast 79th Street, Miami",366
33150.0,25.834036,-80.192587,Inhale Miami,"6310 Northeast 2nd Avenue, Miami",95
33150.0,25.8508971,-80.1850643,Renegade Pilates,"8250 Biscayne Boulevard Suite 200, Miami",28
33150.0,25.860669,-80.18482399999999,MPower Project Fitness,"9301 Northeast 6th Avenue, Miami Shores",31
33150.0,25.8279594,-80.2084272,Bobby's Gym,"5708 Northwest 7th Avenue, Miami",14
33150.0,25.8481528,-80.18213449999999,BREATHE PILATES Miami,"715 Northeast 79th Street, Miami",13
33150.0,25.8579519,-80.1830757,Orangetheory Fitness,"9017 Biscayne Boulevard, Miami Shores",97
33150.0,25.830526,-80.188232,CrossFit 305 of Miami,"5940 Northeast 4th Avenue, Miami",18
33150.0,na,na,Yasmin Y Gonzalez,"499 Northwest 79th Street, Miami",na
33150.0,na,na,Earth Air Yoga,"7630 Northeast 1st Avenue, Miami",na
33150.0,25.8517644,-80.1926064,Grassroots Wellness,"8325 Northeast 2nd Avenue, Miami",12
33150.0,na,na,Sculpt Private Training Gym,"350 Northeast 75th Street unit 101, Miami",na
33150.0,na,na,Trux Gym,"282 Northeast 71st Street, Miami",na
33150.0,25.8425764,-80.18935239999999,Focused Movement Academy,"7269 Northeast 4th Avenue, Miami",25
33150.0,na,na,Trening,"7245 Northeast 4th Avenue, Miami",na
33150.0,25.841833,-80.18902,Ironflower Fitness,"7205 Northeast 4th Avenue, Miami",15
33150.0,25.8629638,-80.1931689,CykleJab,"9521 Northeast 2nd Avenue, Miami Shores",21
33150.0,25.8495136,-80.185818,Atos Miami Brazilian Jiu-Jitsu,"567 Northeast 81st Street, Miami",20
33150.0,na,na,Tree of Life Center Miami,"8101 Biscayne Boulevard #506, Miami",na
33150.0,25.849263,-80.184427,Live Free Zone Training,"8033 Biscayne Boulevard, Miami",9
33150.0,25.8447964,-80.1843427,F45 Training Upper Eastside,"7549 Biscayne Boulevard, Miami",3
33150.0,25.8338749,-80.18846549999999,Element Aqua || Aquatic Fitness Studio,"6106, 6200 Northeast 4th Court, Miami",8
33150.0,na,na,The Aqua Project,"6200 Northeast 4th Court, Miami",na
33150.0,na,na,HuarcanShark,"301 Northwest 54th Street, Miami",na
33150.0,25.8578754,-80.182324,Muay Thai Kickboxing,Miami Shores,2
33150.0,25.8642443,-80.18349789999999,Blue Dragon Taekwon-Do,Miami Shores,6
33163.0,25.957479,-80.1443109,Equinox Aventura,"19501 Biscayne Boulevard, Aventura",52
33163.0,25.9640451,-80.1447426,Olympia Gym & Fitness Center,"20335 Biscayne Boulevard L-201, Aventura",158
33163.0,25.946956,-80.150993,Miami Sports Chiropractic & Yoga Center,"2450 Miami Gardens Drive #103, Miami",40
33163.0,25.9682726,-80.1319338,LA Fitness,"3455 Northeast 207th Street, Miami",312
33163.0,25.9303249,-80.13495449999999,yogamakesme,"3525 Northeast 163rd Street, North Miami Beach",153
33163.0,25.9413403,-80.14778629999999,My Gym Aventura,"17881 Biscayne Boulevard, Aventura",27
33163.0,25.945031,-80.162305,Moti Horenstein's Mixed Martial Arts,"18425 Northeast 19th Avenue, North Miami Beach",26
33163.0,25.942743,-80.14741400000001,Renee Ricca's Pilates Center,"18131 Biscayne Boulevard, Aventura",23
33163.0,25.9444133,-80.1692601,LA Fitness,"1580 Northeast Miami Gardens Drive, North Miami Beach",270
33163.0,25.9501647,-80.1442793,Orangetheory Fitness,"18839 Biscayne Boulevard a, Aventura",86
33163.0,na,na,Transform Physical Therapy & Pilates,"2797 Northeast 207th Street, Aventura",na
33163.0,25.9324692,-80.15271299999999,Streamline Vibrations Personal Training - Power Plate,"17055 West Dixie Highway, North Miami Beach",9
33163.0,25.9262766,-80.1563659,The Pilates Room,"2175 Northeast 163rd Street, North Miami Beach",1
33163.0,25.966626,-80.16910899999999,The Body Bar Studio,"20725 Northeast 16th Avenue unit a20, Miami",11
33163.0,25.9598812,-80.13723829999999,Forbes Four Star Spa & Fitness Center,"19999 West Country Club Drive, Miami",6
33163.0,25.9491557,-80.14759579999999,Pilates By Paola,"2650 Northeast 188th Street, Miami",3
33163.0,na,na,Taits Cycle & Circuit of Aventura,"2622 Northeast 188th Street, Aventura",na
33163.0,na,na,Team Martial Arts Centers,"19048 Northeast 29th Avenue, Miami",na
33163.0,25.9506767,-80.14809129999999,CrossFit Prestige,"2650 Northeast 189th Terrace, Miami",49
33163.0,25.9498894,-80.1439896,FITSPACE : Aventura Boutique Fitness & Pilates,"2775 Northeast 187th Street Ste 3, Aventura",33
33163.0,25.9519881,-80.1434673,ARA Yoga Shala,"19060 Northeast 29th Avenue, Aventura",4
33163.0,25.944789,-80.168736,herbalife,"1660 Northeast 185th Street, North Miami Beach",1
33163.0,25.9271603,-80.1608744,Bootcamp Desir,"1961 Northeast 164th Street, North Miami Beach",4
33163.0,25.9326264,-80.1616806,Jazzercise North Miami Beach. City Hall-Mcdonald/Silver Center,"17051 Northeast 19th Avenue, North Miami Beach",2
33163.0,25.9254623,-80.1551181,Ayama Yoga & Healing Arts Center,"2250 Northeast 163rd Street, North Miami Beach",22
33163.0,25.9282461,-80.1540977,VirtuRide,"2293 Northeast 164th Street, North Miami Beach",32
33163.0,25.9264758,-80.15461669999999,"Capoeira Abolicao Community Foundation, Inc.","2275 NE 164 Street, North Miami Beach",19
33163.0,25.9269995,-80.15960910000001,Cross Combat,"2006 Northeast 164th Street, Miami",1
33163.0,25.9679702,-80.1699397,Steel Edge CrossFit,"20855 NE 16th Ave Unit C-2, Miami",32
33163.0,25.9290692,-80.1359054,Pulse163,"3447 Northeast 163rd Street, North Miami Beach",8
33163.0,25.9270005,-80.15968389999999,Limitless,"2006 Northeast 164th Street, North Miami Beach",23
33163.0,25.9400092,-80.17588669999999,Body BY VI 90 day challenge,"1224 Northeast 179th Street, North Miami Beach",3
33163.0,na,na,Special Educational Fitness,"20533 Biscayne Boulevard # N209, Aventura",na
33163.0,25.92504079999999,-80.15362329999999,Winners Training Center Aventura,"16215 Biscayne Boulevard, North Miami Beach",31
33163.0,25.9297771,-80.1330258,Marcus Aurelio Jiu Jitsu Academy,"3729 Northeast 163rd Street, North Miami Beach",4
33163.0,25.923663,-80.153919,Powerumba Fitness,"16117 Biscayne Boulevard, North Miami Beach",32
33163.0,na,na,Warriors Gym,"2650 Northeast 188th Street, Miami",na
33163.0,na,na,Warrior Basketball Academy,"2685 Northeast 188th Street, Miami",na
33163.0,25.9495576,-80.1529144,Jewish comunity center Aventura,"18900 Northeast 25th Avenue, Miami",1
33163.0,25.9469515,-80.1509894,"Sandra L. Doman, DC","2450 Northeast Miami Gardens Drive, Miami",7
33163.0,25.9515001,-80.1456999,Club Pilates,"19021 Biscayne Boulevard, Aventura",5
33163.0,25.9573136,-80.14325079999999,Equiinox Aventura,"19501 Biscayne Boulevard, Aventura",1
33163.0,na,na,Beauty Stars Facility,"18321 Northeast 19th Avenue, North Miami Beach",na
33163.0,25.9581433,-80.13727569999999,Eric Hyman & Associates Inc,Miami,2
33163.0,na,na,Vela Mares,"7000-7430 Island Estates Drive, Aventura",na
33163.0,na,na,Ab Fitness,"2374 Northeast 172nd Street, North Miami Beach",na
33163.0,25.9326838,-80.1536771,International Body Sculpting,"17028 West Dixie Highway, North Miami Beach",1
33163.0,25.966783,-80.1432189,Barry's Bootcamp,"2920 Northeast 207th Street Suite 105, Aventura",12
33163.0,na,na,LA fitness w squah courts,"1580 Northeast Miami Gardens Drive, Miami",na
33163.0,25.963016,-80.169544,MIAMI BOXING LLC,"20312 Northeast 16th Place, Miami",6
33163.0,25.9642342,-80.1693087,Wizard Time Fitness GYM,"1618 Northeast 205th Terrace, Miami",28
33163.0,25.963968,-80.1696762,Wizards Gym for Boxing,"1618 Northeast 205th Terrace, Miami",1
33163.0,25.9314729,-80.1348605,Marcus Aurelio Jiu Jitsu Academy,"3729 Northeast 163rd Street, North Miami Beach",62
33163.0,na,na,Bikram Hot Yoga,"3725 Northeast 165th Street, North Miami Beach",na
33163.0,25.9262871,-80.1564748,Universal Wellness Club,"2169 Northeast 163rd Street, North Miami Beach",3
33163.0,na,na,Gimnaso,"LA Fitness, 3455 Northeast 207th Street, Miami",na
33163.0,25.927463,-80.1387208,Stretch Zone,"3149 Northeast 163rd Street, North Miami Beach",6
33163.0,25.9451842,-80.12218659999999,Winners Training Center Sunny Isles Beach,"18260 Collins Avenue, Sunny Isles Beach",22
33163.0,na,na,Костя Теннис Корт,"1510 207th Street, Miami",na
33163.0,25.9733472,-80.1360097,Basketball miami,"3301 Northeast 213th Street, Hallandale Beach",1
33142.0,25.8137076,-80.2344864,Yoga Inbound,"4136 Northwest 23rd Avenue, Miami",2
33142.0,na,na,OM Holistic,"2207 Northwest 23rd Avenue, Miami",na
33142.0,25.8213273,-80.2256089,Herbal Life,"1760-1762 Northwest 51st Street, Miami",5
33142.0,25.7957679,-80.2318524,"GYM IFBB PRO IRAMIS. 35 dollars al mes sin contrato, Entrenamiento Personal 20 dolares 1 hr. Ofrecemos Clases Boot Camp , Stepper Class.. 😁💪🙏","2060 Northwest 22nd Avenue, Miami",71
33142.0,25.7982696,-80.2201864,THENX Fitness Studio,"1412 Northwest 23rd Street, Miami",29
33142.0,25.8131647,-80.2249506,Showtime Boxing Gym,"4110 Northwest 17th Avenue, Miami",1
33142.0,na,na,Panama Boxing Studio,Miami,na
33142.0,na,na,chevrolet silverado 6V,"5960 Northwest 27th Avenue, Miami",na
33142.0,25.7953996,-80.23545879999999,Crunch Time Inc.,"2065 Northwest 24th Avenue, Miami",1
33142.0,25.8260607,-80.2248292,War Room Fitness LLC,"5552 Northwest 17th Avenue, Miami",1
33142.0,25.7956905,-80.23191349999999,Iramis Portero,"2060 Northwest 22nd Avenue, Miami",1
33142.0,25.79765739999999,-80.2270557,Panama boxing Studio,"1851 Northwest 22nd Street, Miami",3
33142.0,na,na,Team Life Fitness,"Northwest 23rd Avenue, Miami",na
33142.0,na,na,Cancha Basquet,"840 Southeast 9th Court, Hialeah",na
33142.0,25.7978971,-80.2190303,Les Ailes du Désir (LADD) | Miami Contemporary Circus School,"1395 Northwest 22nd Street, Miami",4
33142.0,25.8235416,-80.2618413,Muscle Unlimited Fitness Center,"975 Hialeah Drive, Hialeah",32
33142.0,na,na,Gym Open,Hialeah,na
33143.0,25.7060386,-80.2869808,LA Fitness,"5701 Sunset Drive #134, South Miami",135
33143.0,25.70923329999999,-80.28164579999999,Metropolis Fitness,"1430 Madruga Avenue, Coral Gables",15
33143.0,25.7139523,-80.2763895,IM=X Pilates & Fitness,"1236 South Dixie Highway, Coral Gables",10
33143.0,na,na,The Core Pilates,"9300 South Dixie Highway #207, Miami",na
33143.0,25.6917056,-80.2856254,South Miami Gymnastics,"8530 Southwest 57th Avenue, South Miami",7
33143.0,25.701297,-80.28583309999999,Firefly Hot Yoga,"7520 Red Road K, Miami",1
33143.0,25.6950923,-80.30304989999999,Peak 360 crossfit,"6802 Southwest 81st Street, Miami",24
33143.0,25.7029167,-80.29012329999999,"Myra & Company Salon, Spa, Pilates Studio & Cafe","7313 Southwest 59th Court, South Miami",8
33143.0,25.7129763,-80.3140422,Yoga Research Foundation,"6111 Southwest 74th Avenue, Miami",10
33143.0,na,na,Williamson Fitness,"9100 South Dadeland Boulevard, Miami",na
33143.0,25.68679749999999,-80.3124359,Corpo Yoga Studio Miami,"9030 Southwest 72nd Court, Downtown Dadeland, Miami",25
33143.0,25.7042751,-80.28589509999999,The Bar Method,"5734 Florida 986 2nd floor, South Miami",10
33143.0,25.6979669,-80.28421399999999,Linda Wakeman LMT,"5590 Southwest 78th Street, Miami",1
33143.0,25.70187,-80.292232,M Cycle Gym,"6114 South Dixie Highway, South Miami",34
33143.0,25.7037414,-80.28904709999999,Newton's Method,"5885 Southwest 73rd Street, Miami",4
33143.0,25.695677,-80.30184229999999,Better Families Through Tae Kwon Do,"6723 Southwest 81st Street, Miami",22
33143.0,25.7097729,-80.296391,Za Yoga Life,"6521 Southwest 63rd Court, South Miami",9
33143.0,25.709754,-80.287646,Eds Boot Camp,"5800 Southwest 66th Street, South Miami",4
33143.0,na,na,TERF Athletic Facility,"6840 Southwest 81st Terrace, Miami",na
33143.0,25.6954584,-80.3043993,SoMi Fitness,"6855 Southwest 81st Street, Miami",7
33143.0,25.703413,-80.29506099999999,Physical Therapy Associates PA,"6280 Sunset Drive #405, South Miami",10
33143.0,na,na,South Miami Pilates,"7800 Red Road #201, Miami",na
33143.0,na,na,Cross Fit Mia,"6800 Southwest 81st Terrace, Miami",na
33143.0,na,na,Yoga At Schools,Miami,na
33143.0,na,na,All Good Things Yoga,"1390 South Dixie Highway #2120, Coral Gables",na
33143.0,25.704925,-80.293082,Polestar Pilates Center,"Third Floor, 7171 Southwest 62nd Avenue, South Miami",208
33143.0,25.703892,-80.2880419,Fitness Together - South Miami,"5829 Southwest 73rd Street #2, Miami",21
33143.0,25.7032732,-80.2856905,Stretch Zone South Miami,"7308 Red Road, South Miami",4
33143.0,na,na,Benefit Cardio Club,"6723 Southwest 81st Street, Miami",na
33143.0,25.7056316,-80.2860348,Tea & Poets,"5701 Sunset Drive #126, South Miami",57
33143.0,25.7072127,-80.28724199999999,M*ergy Studio,"5782 Commerce Lane, South Miami",4
33143.0,25.7093964,-80.29395269999999,Stunna's FIT,"6600 Southwest 62nd Avenue, South Miami",12
33143.0,25.694493,-80.303742,LunaSol Movement,"6840 Southwest 81st Terrace, Miami",1
33143.0,na,na,IronFlower Fitness SoMi,"6840 Southwest 81st Terrace, Miami",na
33143.0,25.7091708,-80.288127,KickBoxRx,"5800 Southwest 66th Street, Miami",2
33143.0,25.7093373,-80.2817468,Metropolis Fitness,"1430 Madruga Avenue, Coral Gables",11
33143.0,na,na,CFS,"8395 Southwest 73rd Avenue #416, Miami",na
33143.0,25.6873465,-80.3138038,Polestar Pilates Education,"7300 North Kendall Drive #105, Miami",18
33143.0,na,na,Baragua Judo Kai,"7603 Southwest 75th Avenue, Miami",na
33143.0,25.714291,-80.2765589,clubX fitness center coral gables,"1236 South Dixie Highway, Coral Gables",11
33143.0,25.6865073,-80.312677,Orangetheory Fitness,"9045 Southwest 72nd Place e150c, Kendall",18
33143.0,25.687051,-80.3158267,BMIWELLNESS - BMI Companies,"Town Center One, 8950 SW 74 Court, PH 23-24, Miami",1
33143.0,25.7020036,-80.2919502,M Fitness Gym,"5012, 7500 Southwest 61st Avenue, South Miami",2
33143.0,25.697028,-80.297476,JetSet Miami,"6448 South Dixie Highway D, South Miami",35
33143.0,25.7026517,-80.2896645,Casa Vinyasa Miami,"5901 Southwest 74th Street #414, Miami",6
33143.0,25.7032042,-80.2895952,Pilates In The Grove,"5900 Southwest 73rd Street #104, South Miami",29
33143.0,25.7044229,-80.28847929999999,Club Pilates,"5855 Southwest 72nd Street, South Miami",5
33143.0,na,na,IB Pilates,"5825 Sunset Drive, South Miami",na
33143.0,25.7042599,-80.2855261,Yoki Yoga,South Miami,1
33143.0,na,na,Hot Yoga 2,"5810 Commerce Lane, South Miami",na
33143.0,25.7072473,-80.2874721,ClimbCardioCore,"5794 Commerce Lane, South Miami",11
33143.0,25.6949037,-80.3032767,Elite Athletes Performance,"6808 Southwest 81st Street, Miami",11
33143.0,na,na,Alana’s Gym class,"8530 Southwest 57th Avenue, South Miami",na
33143.0,25.6955432,-80.3050878,Grit Miami,"6895 Southwest 81st Street, Miami",28
33143.0,na,na,Le Swing,"8800-9060 Red Road, Pinecrest",na
33143.0,25.708806,-80.282192,P2 Motion - Pilates & Physical Therapy,"1450 Madruga Avenue #206, Coral Gables",3
33143.0,na,na,Yoga Lab Miami,"1430 South Dixie Highway Ste 115, Coral Gables",na
33143.0,na,na,Tim The Trainer /Personal Fitness,"1430 Madruga Avenue, Coral Gables",na
33143.0,25.6972035,-80.2746514,Pepe place,"4990-5000 Southwest 80th Street, Miami",1
33143.0,na,na,Gimnasio,"1241 Theo Dickinson Drive, Coral Gables",na
33144.0,25.7766031,-80.31356339999999,The Lab (mia Fitness Team),"7280 Northwest 7th Street, Miami",1
33144.0,25.7703389,-80.31383,"FitClub Miami Aylin & Jorge ( Zumba , Bootcamp , Steps , Exercise )","7289 West Flagler Street Suite B, Miami",6
33144.0,25.762109,-80.303427,AnotherLevelFit,"895 Southwest 67th Avenue, Miami",13
33144.0,25.7615706,-80.3268272,Alpha Miami Jiu Jitsu,"8150 Southwest 8th Street unit 209, Miami",14
33144.0,na,na,Bellydance Miami Lessons Classes,"6255 Southwest 8th Street, West Miami",na
33144.0,25.776873,-80.314225,Elite Gym Equipment International,"7290 Northwest 7th Street Suite 104, Miami",2
33144.0,25.77687329999999,-80.3142245,DLAB Team,"7290 Northwest 7th Street Unit #105, Miami",2
33144.0,25.7558384,-80.2957672,American Kickboxing Academy Certification,"1600 Southwest 62nd Avenue, Miami",1
33144.0,25.7421859,-80.3104125,LifeBox Miami,"7140 North Waterway Drive, Miami",6
33144.0,25.7448393,-80.3104717,Youfit Health Clubs,"7070 Coral Way, Miami",365
33144.0,25.760389,-80.333613,Planet Fitness,"8500 Southwest 8th Street, Miami",406
33144.0,na,na,F 2 Fitness,"1890 Red Road, Miami",na
33144.0,25.7831693,-80.32671239999999,Fight Club,"8181 Northwest 12th Street, Doral",325
33144.0,25.761101,-80.340925,Herbalife Club - Chanty and Rodi,"8950 Southwest 8th Terrace, Miami",4
33144.0,25.74894969999999,-80.3377012,Miami Dance and Music Academy,"8761 Coral Way, Miami",42
33144.0,25.763811,-80.28818199999999,Airport Fitness Center,"712 Southwest 57th Avenue, Miami",27
33144.0,25.7621069,-80.30342519999999,PLUS Fitness Club,"895 SW 67th Ave. 2nd Floor, West Miami",4
33144.0,na,na,American Devanand Yoga Center Inc,"6870 West Flagler Street, Miami",na
33144.0,na,na,Carlos G Arboleya,Miami,na
33144.0,na,na,Aerobics Fitness Center,"950 Southwest 82nd Avenue, Miami",na
33144.0,25.7725823,-80.3261035,Bodycut Fitness Center,"7963 Northwest 2nd Street, Miami",26
33144.0,na,na,Academia De Las Luminarias De,"6702 Southwest 25th Terrace, Miami",na
33144.0,na,na,Inertial Force Fitness,"7140 North Waterway Drive, Miami",na
33144.0,na,na,row club,"6201 Tamiami Canal Road, Miami",na
33144.0,25.7412612,-80.3083556,Sunset AA Room,"6999 North Waterway Drive, Miami",7
33144.0,25.7615531,-80.33730159999999,Nutrifit Miami,"8746 Southwest 8th Street, Miami",13
33144.0,na,na,Yasmingonzalez,"8700 West Flagler Street, Miami",na
33144.0,25.738271,-80.313057,Miami Life,"3430 South Lake Drive, Miami",2
33144.0,na,na,Terra Stratagied,"1896 Southwest 57th Avenue, Miami",na
33144.0,na,na,Musomed Health Care Corporation,"175 Fontainebleau Boulevard, Miami",na
33145.0,25.7505739,-80.24885019999999,LA Fitness,"3301 Southwest 22nd Street, Miami",301
